file_name,entropy_bucket,depth,spatial_entropy,visual_entropy,spatial_espinometry,visual_espinometry,stopped_ratio,survival_rate,belief_state_entropy,decision_difficulty,pursue_rate,visited_cells
../poster/plan/04/70/02_04.json,04,70,0.77699,0.936496,0.471647,0.916523,0.868056,0.71,0.104534,0.399166,0.709065,36.02
../poster/plan/04/100/10_04.json,04,100,0.773862,0.934277,0.522109,0.925207,0.859969,0.54,0.128446,0.30924,0.656469,28.74
../poster/plan/04/90/05_04.json,04,90,0.707827,0.940076,0.463759,0.92242,0.896459,0.54,0.0864959,0.459531,0.796091,31.64
../poster/plan/04/100/07_04.json,04,100,0.777971,0.931784,0.501218,0.927358,0.892065,0.54,0.055304,0.474838,0.830124,34.04
../poster/plan/04/100/08_04.json,04,100,0.781145,0.937069,0.487822,0.907707,0.880012,0.899999,0.0939448,0.498836,0.739565,29.32
../poster/plan/04/100/03_04.json,04,100,0.702529,0.940495,0.44573,0.910962,0.872443,0.39,0.111748,0.409406,0.68625,24.62
../poster/plan/04/100/19_04.json,04,100,0.776235,0.935195,0.461,0.916728,0.912722,0.58,0.113306,0.407479,0.685189,33.59
../poster/plan/04/100/12_04.json,04,100,0.785217,0.934462,0.508243,0.899158,0.881718,0.8,0.122143,0.52451,0.64423,32.57
../poster/plan/04/100/16_04.json,04,100,0.768102,0.943086,0.476826,0.921296,0.898747,0.69,0.0530378,0.393491,0.84837,28.64
../poster/plan/04/100/01_04.json,04,100,0.710712,0.944493,0.534068,0.924031,0.929775,0.49,0.0523514,0.411911,0.830797,36.26
../poster/plan/04/200/04_04.json,04,200,0.787237,0.937632,0.525954,0.909127,0.881574,0.38,0.0937688,0.477431,0.797257,24.39
../poster/plan/04/100/00_04.json,04,100,0.710712,0.944493,0.534068,0.924031,0.929775,0.49,0.0523514,0.411911,0.830797,36.26
../poster/plan/04/100/13_04.json,04,100,0.780315,0.929764,0.509402,0.934475,0.912196,0.51,0.0855682,0.474647,0.757086,39.39
../poster/plan/04/90/02_04.json,04,90,0.77699,0.936496,0.471647,0.916523,0.85068,0.76,0.13615,0.411939,0.699639,35.23
../poster/plan/04/100/17_04.json,04,100,0.785855,0.945086,0.534653,0.926634,0.900053,0.47,0.052893,0.451879,0.846667,32.46
../poster/plan/04/100/02_04.json,04,100,0.77699,0.936496,0.471647,0.916523,0.865429,0.74,0.10638,0.398192,0.704572,35.65
../poster/plan/04/200/06_04.json,04,200,0.782476,0.944461,0.459224,0.910395,0.782291,0.919999,0.148579,0.363521,0.652509,28.2
../poster/plan/04/200/09_04.json,04,200,0.770945,0.94076,0.486284,0.918422,0.907102,0.859999,0.115861,0.490366,0.72972,31.88
../poster/plan/04/90/15_04.json,04,90,0.784103,0.934176,0.462305,0.915813,0.91284,0.34,0.0632634,0.422737,0.848436,37.35
../poster/plan/04/90/01_04.json,04,90,0.710712,0.944493,0.534068,0.924031,0.922027,0.59,0.0668466,0.403363,0.815773,37.34
